course,class_number,enrolled,limit,meetingNumber,facilityId,facilityType,facilityDescription,facilityDescriptionShort,facilityGroup,facilityCapacity,buildingCode,room,buildingDescription,buildingDescriptionShort,startTime,endTime,startDate,endDate,monday,tuesday,wednesday,thursday,friday,saturday,sunday,standingMeetingPattern,term,catalogId,classTitle,classNumber,section,sectionEnrollment,Latitude,Longitude
ESEPSY 1259,13700,17,25,1,YN0250,2P,Younkin Success Center,Younkin,False,35,052,250,Younkin Success Center 250,YN 250,9:35 am,10:55 am,2025-01-06,2025-04-21,False,True,False,True,False,False,False,TR,Spring 2025,ESEPSY 1259,Learning and Motivation Strategies for College Success,13700,0003,15,39.99483229,-83.01412854
ESEPSY 1259,13680,25,25,1,YN0250,2P,Younkin Success Center,Younkin,False,35,052,250,Younkin Success Center 250,YN 250,11:10 am,12:30 pm,2025-01-06,2025-04-21,False,True,False,True,False,False,False,TR,Spring 2025,ESEPSY 1259,Learning and Motivation Strategies for College Success,13680,0004,15,39.99483229,-83.01412854
ESEPSY 1259,13681,25,25,1,YN0250,2P,Younkin Success Center,Younkin,False,35,052,250,Younkin Success Center 250,YN 250,12:45 pm,2:05 pm,2025-01-06,2025-04-21,False,True,False,True,False,False,False,TR,Spring 2025,ESEPSY 1259,Learning and Motivation Strategies for College Success,13681,0006,15,39.99483229,-83.01412854
ESEPSY 1259,13683,20,25,1,YN0250,2P,Younkin Success Center,Younkin,False,35,052,250,Younkin Success Center 250,YN 250,2:20 pm,3:40 pm,2025-01-06,2025-04-21,False,True,False,True,False,False,False,TR,Spring 2025,ESEPSY 1259,Learning and Motivation Strategies for College Success,13683,0007,15,39.99483229,-83.01412854
ESEPSY 1259,13682,9,35,1,YN0250,2P,Younkin Success Center,Younkin,False,35,052,250,Younkin Success Center 250,YN 250,3:55 pm,5:15 pm,2025-01-06,2025-04-21,False,True,False,True,False,False,False,TR,Spring 2025,ESEPSY 1259,Learning and Motivation Strategies for College Success,13682,0008,15,39.99483229,-83.01412854
ESEPSY 1359,13649,28,30,1,PEA0103,1B,Physical Activity and Education Services - PAES,PAES,False,30,245,A103,PAES Bldg A103,PE A103,2:15 pm,5:00 pm,2025-02-26,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,ESEPSY 1359,Critical Thinking and Collaboration in Online Learning,13649,0010,28,39.99983294,-83.01723863
ESEPSY 2059,13692,22,24,1,SOE0241,1B,Scott Laboratory,Scott Lab,False,28,148,E241,Scott Lab E241,SO E241,11:10 am,12:30 pm,2025-01-06,2025-02-21,False,True,False,True,False,False,False,TR,Spring 2025,ESEPSY 2059,Becoming a Self-Regulated Learner,13692,0010,22,40.00231227,-83.01417566
ESEPSY 2059,13694,16,24,1,PEA0103,1B,Physical Activity and Education Services - PAES,PAES,False,30,245,A103,PAES Bldg A103,PE A103,12:45 pm,2:05 pm,2025-01-06,2025-02-21,False,True,False,True,False,False,False,TR,Spring 2025,ESEPSY 2059,Becoming a Self-Regulated Learner,13694,0020,22,39.99983294,-83.01723863
ESEPSY 2059,13693,24,24,1,DB0030,1B,Derby Hall,Derby,False,28,025,030,Derby Hall 030,DB 030,12:45 pm,2:05 pm,2025-02-26,2025-04-21,False,True,False,True,False,False,False,TR,Spring 2025,ESEPSY 2059,Becoming a Self-Regulated Learner,13693,0030,24,40.00075608,-83.01242693
ESEPSY 2059,13695,24,24,1,SOE0241,1B,Scott Laboratory,Scott Lab,False,28,148,E241,Scott Lab E241,SO E241,11:10 am,12:30 pm,2025-02-26,2025-04-21,False,True,False,True,False,False,False,TR,Spring 2025,ESEPSY 2059,Becoming a Self-Regulated Learner,13695,0040,24,40.00231227,-83.01417566
ESEPSY 2059,13697,22,24,1,SOE0241,1B,Scott Laboratory,Scott Lab,False,28,148,E241,Scott Lab E241,SO E241,3:55 pm,5:15 pm,2025-02-26,2025-04-21,False,True,False,True,False,False,False,TR,Spring 2025,ESEPSY 2059,Becoming a Self-Regulated Learner,13697,0060,24,40.00231227,-83.01417566
ESEPSY 2059,38230,16,24,1,YN0250,2P,Younkin Success Center,Younkin,False,35,052,250,Younkin Success Center 250,YN 250,12:45 pm,2:05 pm,2025-02-26,2025-04-21,True,False,True,False,False,False,False,,Spring 2025,ESEPSY 2059,Becoming a Self-Regulated Learner,38230,0070,24,39.99483229,-83.01412854
ESEPSY 2060,13703,20,20,2,YN0220,1B,Younkin Success Center,Younkin,False,30,052,0220,Younkin Success Center 0220,YN0220,9:35 am,10:55 am,2025-02-26,2025-04-21,False,True,False,True,False,False,False,TR,Spring 2025,ESEPSY 2060,Academic Success Strategies for International Students,13703,0020,20,39.99483229,-83.01412854
ESEPSY 2060,15868,19,20,1,YN0220,1B,Younkin Success Center,Younkin,False,30,052,0220,Younkin Success Center 0220,YN0220,11:10 am,12:30 pm,2025-02-26,2025-04-21,False,True,False,True,False,False,False,TR,Spring 2025,ESEPSY 2060,Academic Success Strategies for International Students,15868,0030,20,39.99483229,-83.01412854
ESEPSY 2060,35888,20,20,1,YN0220,1B,Younkin Success Center,Younkin,False,30,052,0220,Younkin Success Center 0220,YN0220,2:20 pm,3:40 pm,2025-02-26,2025-04-21,False,True,False,True,False,False,False,,Spring 2025,ESEPSY 2060,Academic Success Strategies for International Students,35888,0040,20,39.99483229,-83.01412854
ESEPSY 2060,38231,19,20,1,YN0220,1B,Younkin Success Center,Younkin,False,30,052,0220,Younkin Success Center 0220,YN0220,11:10 am,12:30 pm,2025-02-26,2025-04-21,False,False,True,False,True,False,False,WF,Spring 2025,ESEPSY 2060,Academic Success Strategies for International Students,38231,0050,20,39.99483229,-83.01412854
ESEPSY 2309,13638,10,30,1,RA0136,5K,Ramseyer Hall,Ramseyer,False,30,090,136,Ramseyer Hall 136,RA 136,9:35 am,10:55 am,2025-01-06,2025-04-21,True,False,True,False,False,False,False,,Spring 2025,ESEPSY 2309,Psychological Perspectives on Education,13638,0020,30,40.00330585,-83.00963518
ESEPSY 2309,13647,17,30,1,RA0166,1B,Ramseyer Hall,Ramseyer,False,32,090,166,Ramseyer Hall 166,RA 166,12:45 pm,2:05 pm,2025-01-06,2025-04-21,False,True,False,True,False,False,False,TR,Spring 2025,ESEPSY 2309,Psychological Perspectives on Education,13647,0040,30,40.00330585,-83.00963518
ESEPSY 2309,13648,13,30,1,RA0166,1B,Ramseyer Hall,Ramseyer,False,32,090,166,Ramseyer Hall 166,RA 166,9:35 am,10:55 am,2025-01-06,2025-04-21,False,True,False,True,False,False,False,TR,Spring 2025,ESEPSY 2309,Psychological Perspectives on Education,13648,0050,30,40.00330585,-83.00963518
ESEPSY 5401,13640,12,24,1,DE0245,1B,Denney Hall,Denney,False,24,030,245,Denney Hall 245,DE 245,4:10 pm,6:10 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,ESEPSY 5401,Adolescent Learning and Development in School Contexts,13640,0010,12,40.00130993,-83.01252836
ESEPSY 5401,15741,14,29,1,PEA0103,1B,Physical Activity and Education Services - PAES,PAES,False,30,245,A103,PAES Bldg A103,PE A103,12:45 pm,2:05 pm,2025-01-06,2025-04-21,False,False,True,False,True,False,False,,Spring 2025,ESEPSY 5401,Adolescent Learning and Development in School Contexts,15741,0020,12,39.99983294,-83.01723863
ESEPSY 7401,35619,11,30,1,PEA0105,1B,Physical Activity and Education Services - PAES,PAES,False,30,245,A105,PAES Bldg A105,PE A105,4:10 pm,6:50 pm,2025-01-06,2025-04-21,False,False,False,True,False,False,False,,Spring 2025,ESEPSY 7401,"Controversies, Myths, and Dilemmas in Education",35619,0010,11,39.99983294,-83.01723863
ESEPSY 7404,13702,18,20,1,BO0316,1B,Bolz Hall,Bolz Hall,False,34,146,316,Bolz Hall 316,BO 316,4:10 pm,6:50 pm,2025-01-06,2025-04-21,False,True,False,False,False,False,False,,Spring 2025,ESEPSY 7404,College Teaching,13702,0010,18,40.00310156,-83.01502321
ESEPSY 7405,35620,10,30,1,SM1064,1B,Smith Laboratory,Smith Lab,False,30,065,1064,Smith Lab 1064,SM 1064,4:30 pm,6:50 pm,2025-01-06,2025-04-21,True,False,False,False,False,False,False,,Spring 2025,ESEPSY 7405,Cooperative Learning: Research and Practice,35620,0010,10,40.00243085,-83.01328279
ESEPSY 7406,13660,15,25,1,DB0048,1B,Derby Hall,Derby,False,30,025,048,Derby Hall 048,DB 048,4:10 pm,6:50 pm,2025-01-06,2025-04-21,False,True,False,False,False,False,False,,Spring 2025,ESEPSY 7406,Social Basis of Behavior in Education,13660,0010,15,40.00075608,-83.01242693
ESEPSY 8404,15560,15,15,1,PEA0105,1B,Physical Activity and Education Services - PAES,PAES,False,30,245,A105,PAES Bldg A105,PE A105,12:45 pm,3:40 pm,2025-01-06,2025-04-21,False,False,False,True,False,False,False,,Spring 2025,ESEPSY 8404,Academic Writing in Education: Reviewing the Literature,15560,0010,15,39.99983294,-83.01723863
ENGREDU 6200,34641,4,15,1,SM3150,5K,Smith Laboratory,Smith Lab,False,0,065,3150,Smith Lab 3150,SM 3150,9:00 am,11:45 am,2025-01-06,2025-04-21,True,False,False,False,False,False,False,,Spring 2025,ENGREDU 6200,"Learning Theory, Pedagogy, and Assessment in Engineering Education",34641,0010,4,40.00243085,-83.01328279
ENGREDU 7780,8584,4,14,1,SM3150,5K,Smith Laboratory,Smith Lab,False,0,065,3150,Smith Lab 3150,SM 3150,1:00 pm,3:45 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,ENGREDU 7780,Research Design in Engineering Education,8584,0010,4,40.00243085,-83.01328279
CBE 2100,12342,66,110,1,CB0130,1C,CBEC,CBEC,False,117,248,130,CBEC 130,CB130,12:40 pm,1:35 pm,2025-01-06,2025-04-21,True,False,False,False,False,False,False,,Spring 2025,CBE 2100,Chemical Engineering Seminar,12342,010,66,40.00342244,-83.0134007
CBE 2200,9612,46,47,1,CB0120,2A,CBEC,CBEC,False,90,248,120,CBEC 120,CB120,9:10 am,10:05 am,2025-01-06,2025-04-21,True,False,True,False,True,False,False,,Spring 2025,CBE 2200,Process Fundamentals,9612,010,46,40.00342244,-83.0134007
CBE 2200,9612,46,47,2,CB0110,2A,CBEC,CBEC,False,49,248,110,CBEC 110,CBEC 110,9:10 am,10:05 am,2025-01-06,2025-04-21,True,False,True,False,True,False,False,,Spring 2025,CBE 2200,Process Fundamentals,9612,010,46,40.00342244,-83.0134007
CBE 2200,9613,46,47,1,CB0120,2A,CBEC,CBEC,False,90,248,120,CBEC 120,CB120,10:20 am,11:15 am,2025-01-06,2025-04-21,True,False,True,False,True,False,False,,Spring 2025,CBE 2200,Process Fundamentals,9613,020,46,40.00342244,-83.0134007
CBE 2200,9613,46,47,2,CB0110,2A,CBEC,CBEC,False,49,248,110,CBEC 110,CBEC 110,10:20 am,11:15 am,2025-01-06,2025-04-21,True,False,True,False,True,False,False,,Spring 2025,CBE 2200,Process Fundamentals,9613,020,46,40.00342244,-83.0134007
CBE 2345,12391,93,110,1,RA0059,1B,Ramseyer Hall,Ramseyer,False,120,090,059,Ramseyer Hall 059,RA 059,3:00 pm,3:55 pm,2025-01-06,2025-04-21,True,False,True,False,True,False,False,,Spring 2025,CBE 2345,Computational Methods for Chemical Engineering,12391,010,93,40.00330585,-83.00963518
CBE 2420,9614,36,60,1,CB0110,2A,CBEC,CBEC,False,49,248,110,CBEC 110,CBEC 110,11:10 am,12:30 pm,2025-01-06,2025-04-21,False,True,False,True,False,False,False,,Spring 2025,CBE 2420,Transport Phenomena I,9614,010,36,40.00342244,-83.0134007
CBE 2420,9614,36,60,2,CB0120,2A,CBEC,CBEC,False,90,248,120,CBEC 120,CB120,11:10 am,12:30 pm,2025-01-06,2025-04-21,False,True,False,True,False,False,False,,Spring 2025,CBE 2420,Transport Phenomena I,9614,010,36,40.00342244,-83.0134007
CBE 2420,12375,11,50,1,ML0191,1B,Mendenhall Laboratory,Mendenhall,False,60,054,191,Mendenhall Lab 191,ML 191,3:55 pm,5:15 pm,2025-01-06,2025-04-21,False,False,True,False,True,False,False,,Spring 2025,CBE 2420,Transport Phenomena I,12375,20,36,39.99839396,-83.01114826
CBE 2523,9845,59,110,1,JR0300,1C,Journalism Building,Journalism,False,114,046,300,Journalism Bldg 300,JR 300,8:00 am,9:20 am,2025-01-06,2025-04-21,False,True,False,True,False,False,False,,Spring 2025,CBE 2523,Separation Processes,9845,010,59,40.00199533,-83.01504486
CBE 3421,12345,83,115,1,CB0130,1C,CBEC,CBEC,False,117,248,130,CBEC 130,CB130,9:35 am,10:55 am,2025-01-06,2025-04-21,False,True,False,True,False,False,False,,Spring 2025,CBE 3421,Transport Phenomena II - Heat Transfer,12345,010,83,40.00342244,-83.0134007
CBE 3422,12347,48,110,1,RA0059,1B,Ramseyer Hall,Ramseyer,False,120,090,059,Ramseyer Hall 059,RA 059,9:35 am,10:55 am,2025-01-06,2025-04-21,False,True,False,True,False,False,False,,Spring 2025,CBE 3422,Transport Phenomena III - Mass Transfer,12347,010,48,40.00330585,-83.00963518
CBE 3508,9615,90,130,1,FL1000,1C,Fontana Laboratories,Fontana,False,150,1018,1000,Fontana Lab 1000,FL 1000,12:45 pm,2:05 pm,2025-01-06,2025-04-21,False,False,True,False,True,False,False,,Spring 2025,CBE 3508,Chemical Engineering Thermodynamics I,9615,010,90,40.0033461930114,-83.0124051842146
CBE 3509,12349,67,110,1,HI0031,1C,Hitchcock Hall,Hitchcock,False,118,274,031,Hitchcock Hall 031,HI 031,3:55 pm,5:15 pm,2025-01-06,2025-04-21,False,True,False,True,False,False,False,,Spring 2025,CBE 3509,Chemical Engineering Thermodynamics II,12349,010,67,40.00357404,-83.01528456
CBE 3610,9616,80,110,1,JR0300,1C,Journalism Building,Journalism,False,114,046,300,Journalism Bldg 300,JR 300,9:10 am,10:05 am,2025-01-06,2025-04-21,True,False,True,False,True,False,False,,Spring 2025,CBE 3610,Kinetics and Reactor Design,9616,010,80,40.00199533,-83.01504486
CBE 3732,12450,37,150,1,FL1000,1C,Fontana Laboratories,Fontana,False,150,1018,1000,Fontana Lab 1000,FL 1000,5:30 pm,6:50 pm,2025-01-06,2025-04-21,True,False,False,False,False,False,False,,Spring 2025,CBE 3732,Unit Operations III,12450,020,22,40.0033461930114,-83.0124051842146
CBE 4624,9750,76,110,1,CB0130,1C,CBEC,CBEC,False,117,248,130,CBEC 130,CB130,2:20 pm,3:40 pm,2025-01-06,2025-04-21,False,False,True,False,True,False,False,WF,Spring 2025,CBE 4624,Chemical Process Dynamics and Control,9750,010,76,40.00342244,-83.0134007
CBE 4755,11739,86,110,1,CB0130,1C,CBEC,CBEC,False,117,248,130,CBEC 130,CB130,12:40 pm,1:35 pm,2025-01-06,2025-04-21,False,False,True,False,True,False,False,,Spring 2025,CBE 4755,Chemical Process Safety,11739,010,86,40.00342244,-83.0134007
CBE 4760,9617,67,117,1,CB0130,1C,CBEC,CBEC,False,117,248,130,CBEC 130,CB130,9:10 am,10:05 am,2025-01-06,2025-04-21,True,False,True,False,True,False,False,MTWR,Spring 2025,CBE 4760,Chemical Engineering Economy and Strategy,9617,010,67,40.00342244,-83.0134007
CBE 4764,9618,36,66,1,CB0120,2A,CBEC,CBEC,False,90,248,120,CBEC 120,CB120,3:00 pm,3:55 pm,2025-01-06,2025-04-21,True,True,False,False,False,False,False,,Spring 2025,CBE 4764,Chemical and Biomolecular Engineering Process Design and Development,9618,010,36,40.00342244,-83.0134007
CBE 4764,9618,36,66,3,CB0110,2A,CBEC,CBEC,False,49,248,110,CBEC 110,CBEC 110,3:00 pm,3:55 pm,2025-01-06,2025-04-21,True,True,False,False,False,False,False,,Spring 2025,CBE 4764,Chemical and Biomolecular Engineering Process Design and Development,9618,010,36,40.00342244,-83.0134007
CBE 4764,12664,36,66,1,CB0120,2A,CBEC,CBEC,False,90,248,120,CBEC 120,CB120,3:00 pm,3:55 pm,2025-01-06,2025-04-21,False,False,True,True,False,False,False,,Spring 2025,CBE 4764,Chemical and Biomolecular Engineering Process Design and Development,12664,020,36,40.00342244,-83.0134007
CBE 4764,12664,36,66,2,CB0110,2A,CBEC,CBEC,False,49,248,110,CBEC 110,CBEC 110,3:00 pm,3:55 pm,2025-01-06,2025-04-21,False,False,True,True,False,False,False,,Spring 2025,CBE 4764,Chemical and Biomolecular Engineering Process Design and Development,12664,020,36,40.00342244,-83.0134007
CBE 4764,12410,51,66,1,CB0120,2A,CBEC,CBEC,False,90,248,120,CBEC 120,CB120,4:10 pm,5:05 pm,2025-01-06,2025-04-21,True,True,False,False,False,False,False,,Spring 2025,CBE 4764,Chemical and Biomolecular Engineering Process Design and Development,12410,030,36,40.00342244,-83.0134007
CBE 4764,12410,51,66,2,CB0110,2A,CBEC,CBEC,False,49,248,110,CBEC 110,CBEC 110,4:10 pm,5:05 pm,2025-01-06,2025-04-21,True,True,False,False,False,False,False,,Spring 2025,CBE 4764,Chemical and Biomolecular Engineering Process Design and Development,12410,030,36,40.00342244,-83.0134007
CBE 4764,12665,51,66,1,CB0120,2A,CBEC,CBEC,False,90,248,120,CBEC 120,CB120,4:10 pm,5:05 pm,2025-01-06,2025-04-21,False,False,True,True,False,False,False,,Spring 2025,CBE 4764,Chemical and Biomolecular Engineering Process Design and Development,12665,040,36,40.00342244,-83.0134007
CBE 4764,12665,51,66,2,CB0110,2A,CBEC,CBEC,False,49,248,110,CBEC 110,CBEC 110,4:10 pm,5:05 pm,2025-01-06,2025-04-21,False,False,True,True,False,False,False,,Spring 2025,CBE 4764,Chemical and Biomolecular Engineering Process Design and Development,12665,040,36,40.00342244,-83.0134007
CBE 5194,36809,12,20,1,DE0268,1B,Denney Hall,Denney,False,24,030,268,Denney Hall 268,DE 268,2:20 pm,3:40 pm,2025-01-06,2025-04-21,False,True,False,True,False,False,False,,Spring 2025,CBE 5194,Group Studies in Chemical and Biomolecular Engineering,36809,0010,12,40.00130993,-83.01252836
CBE 5200,9855,38,65,1,FL2020,1B,Fontana Laboratories,Fontana,False,80,1018,2020,Fontana Lab 2020,FL 2020,3:00 pm,3:55 pm,2025-01-06,2025-04-21,True,False,True,False,True,False,False,,Spring 2025,CBE 5200,Introduction to Petroleum Engineering,9855,10,38,40.0033461930114,-83.0124051842146
CBE 5230,9860,24,30,1,JR0139,1B,Journalism Building,Journalism,False,30,046,139,Journalism Bldg 139,JR 139,11:10 am,12:30 pm,2025-01-06,2025-04-21,False,False,True,False,True,False,False,,Spring 2025,CBE 5230,Petroleum Drilling and Production Engineering,9860,010,24,40.00199533,-83.01504486
CBE 5550,9846,21,40,1,SON0048,1C,Scott Laboratory,Scott Lab,False,50,148,N048,Scott Lab N048,SO N048,2:20 pm,3:40 pm,2025-01-06,2025-04-21,False,True,False,True,False,False,False,,Spring 2025,CBE 5550,Engineering Principles in Cancer,9846,010,1,40.00231227,-83.01417566
CBE 5550,9847,1,2,1,SON0048,1C,Scott Laboratory,Scott Lab,False,50,148,N048,Scott Lab N048,SO N048,2:20 pm,3:40 pm,2025-01-06,2025-04-21,False,True,False,True,False,False,False,,Spring 2025,CBE 5550,Engineering Principles in Cancer,9847,020,1,40.00231227,-83.01417566
CBE 5713,34822,22,30,1,CB0169,2A,CBEC,CBEC,False,36,248,169,CBEC 169,CB169,11:10 am,12:30 pm,2025-01-06,2025-04-21,True,False,True,False,False,False,False,,Spring 2025,CBE 5713,Fuel Cells and Catalysis,34822,010,22,40.00342244,-83.0134007
CBE 5734,11740,22,60,1,CB0110,2A,CBEC,CBEC,False,49,248,110,CBEC 110,CBEC 110,9:35 am,10:55 am,2025-01-06,2025-04-21,False,True,False,True,False,False,False,,Spring 2025,CBE 5734,Molecular Informatics,11740,010,22,40.00342244,-83.0134007
CBE 5734,11740,22,60,2,CB0120,2A,CBEC,CBEC,False,90,248,120,CBEC 120,CB120,9:35 am,10:55 am,2025-01-06,2025-04-21,False,True,False,True,False,False,False,,Spring 2025,CBE 5734,Molecular Informatics,11740,010,22,40.00342244,-83.0134007
CBE 5735,34823,22,30,1,KN0195,1B,Knowlton Hall,Knowlton,False,48,017,195,Knowlton Hall 195,KN 195,12:45 pm,2:05 pm,2025-01-06,2025-04-21,False,True,False,True,False,False,False,,Spring 2025,CBE 5735,Cellular Nanotechnology,34823,010,22,40.00359907,-83.01678866
CBE 5766,34825,10,25,1,SOE0245,1B,Scott Laboratory,Scott Lab,False,30,148,E245,Scott Lab E245,SO E245,12:45 pm,2:05 pm,2025-01-06,2025-04-21,False,False,True,False,True,False,False,,Spring 2025,CBE 5766,Biotechnology and Bioprocess Engineering,34825,010,10,40.00231227,-83.01417566
CBE 5775,34824,6,25,1,CB0169,2A,CBEC,CBEC,False,36,248,169,CBEC 169,CB169,4:10 pm,5:30 pm,2025-01-06,2025-04-21,False,True,False,True,False,False,False,,Spring 2025,CBE 5775,Rheology of Fluids,34824,010,6,40.00342244,-83.0134007
CBE 8781,9743,19,32,1,BO0311,1B,Bolz Hall,Bolz Hall,False,34,146,311,Bolz Hall 311,BO 311,9:35 am,10:55 am,2025-01-06,2025-04-21,True,False,True,False,False,False,False,,Spring 2025,CBE 8781,Research Communications in Chemical and Biomolecular Engineering,9743,010,19,40.00310156,-83.01502321
CBE 8808,12406,19,35,1,DL0369,1B,Dreese Laboratories,Dreese Lab,False,44,279,369,Dreese Lab 369,DL 369,3:55 pm,5:15 pm,2025-01-06,2025-04-21,False,True,False,True,False,False,False,,Spring 2025,CBE 8808,Advanced Thermodynamics I,12406,010,19,40.00222129,-83.01599036
CBE 8812,9744,22,35,1,CB0169,2A,CBEC,CBEC,False,36,248,169,CBEC 169,CB169,3:55 pm,5:15 pm,2025-01-06,2025-04-21,True,False,True,False,False,False,False,,Spring 2025,CBE 8812,Advanced Kinetics I,9744,010,22,40.00342244,-83.0134007
CBE 8895,9611,77,110,1,CB0130,1C,CBEC,CBEC,False,117,248,130,CBEC 130,CB130,11:10 am,12:30 pm,2025-01-06,2025-04-21,False,True,False,True,False,False,False,,Spring 2025,CBE 8895,Seminar in Chemical and Biomolecular Engineering,9611,010,77,40.00342244,-83.0134007
CBE 8999,9734,6,10,1,DB0047,1A,Derby Hall,Derby,False,11,025,047,Derby Hall 047,DB 047,5:30 pm,7:30 pm,2025-01-06,2025-04-21,True,False,True,False,False,False,False,,Spring 2025,CBE 8999,Dissertation Research in Chemical and Biomolecular Engineering,9734,370,4,40.00075608,-83.01242693
ARABIC 1101.01,30992,17,18,1,JR0143,1B,Journalism Building,Journalism,False,28,046,143,Journalism Bldg 143,JR 143,11:30 am,12:25 pm,2025-01-06,2025-04-21,False,True,True,True,True,False,False,TWRF,Spring 2025,ARABIC 1101.01,Elementary Modern Standard Arabic I,30992,20,16,40.00199533,-83.01504486
ARABIC 1102.01,17360,11,17,1,EC0346,1B,Enarson Classroom Building,EnrsnClsrm,False,25,072,346,Enarson Classroom Bldg 346,EC 346,10:20 am,11:15 am,2025-01-06,2025-04-21,False,True,True,True,True,False,False,TWRF,Spring 2025,ARABIC 1102.01,Elementary Modern Standard Arabic II,17360,10,11,40.00216943,-83.01683347
